epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
127,10474,0.64793,0.32145,0.86813,0.87504,0.85313,0.88402,0.63771,1.01389,0.73225,1.12739,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,10561.8,0.63435,0.32367,0.86504,0.84623,0.87319,0.88311,0.63725,1.01632,0.73129,1.1413,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,10648.5,0.62947,0.31634,0.86756,0.86041,0.868,0.88845,0.63917,1.01343,0.73657,1.13311,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,10728.8,0.61822,0.31268,0.86353,0.87158,0.85513,0.88248,0.63619,1.01729,0.74564,1.14517,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,10812,0.63212,0.3124,0.86779,0.85787,0.86475,0.87389,0.63307,1.01184,0.76523,1.13447,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,10896.8,0.64875,0.32137,0.8633,0.86665,0.86097,0.87769,0.63749,1.01321,0.74475,1.13823,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,10979.9,0.62656,0.3191,0.86494,0.8665,0.86097,0.88157,0.63521,1.01683,0.73431,1.13983,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,11060.1,0.63194,0.31789,0.86227,0.86362,0.8666,0.88186,0.63736,1.01239,0.73172,1.12621,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,11142.7,0.61953,0.31318,0.86154,0.85606,0.87117,0.87917,0.63479,1.01633,0.73452,1.13977,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,11226.3,0.62146,0.31742,0.86575,0.86359,0.86161,0.88009,0.63577,1.01532,0.73343,1.12375,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,11309.6,0.6343,0.32115,0.86094,0.86226,0.86437,0.87911,0.63529,1.01153,0.72806,1.13049,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,11395.2,0.61107,0.31215,0.8607,0.86399,0.86437,0.88284,0.6382,1.01398,0.73353,1.13731,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,11479.7,0.61019,0.30844,0.86087,0.85571,0.87448,0.88294,0.63673,1.00851,0.73692,1.12589,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,11562.3,0.60657,0.30418,0.86082,0.86747,0.86598,0.88094,0.6352,1.00621,0.73831,1.13144,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,11646.8,0.60698,0.30991,0.8594,0.86765,0.86504,0.88085,0.63393,1.00875,0.73256,1.13507,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,11730.7,0.60873,0.30737,0.86031,0.86477,0.86428,0.88352,0.63815,1.00704,0.73027,1.13571,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,11811.5,0.60544,0.30575,0.85755,0.87463,0.8526,0.87445,0.63515,1.0077,0.7491,1.13624,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,11893.5,0.61136,0.30441,0.85587,0.86489,0.86598,0.87585,0.63397,1.00922,0.75534,1.13259,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,11973.3,0.60294,0.30249,0.86079,0.85918,0.87146,0.88376,0.63742,1.01137,0.74525,1.12903,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,12053.4,0.60413,0.3018,0.85132,0.86863,0.86258,0.87831,0.63353,1.00441,0.73649,1.11662,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,12134.1,0.6021,0.30683,0.85403,0.86565,0.85937,0.88077,0.6353,1.00569,0.746,1.12229,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,12214.3,0.59309,0.3004,0.856,0.86486,0.86249,0.87144,0.63059,1.00895,0.75176,1.13447,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,12294.2,0.59391,0.302,0.85302,0.87213,0.85559,0.87014,0.62953,1.01405,0.74992,1.14076,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,12374.1,0.59512,0.30222,0.85844,0.86551,0.86307,0.88262,0.63829,1.01043,0.75186,1.13632,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,12454.4,0.60166,0.29822,0.85012,0.87121,0.85587,0.88131,0.63551,1.00921,0.75125,1.13257,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,12535.3,0.5797,0.29555,0.85079,0.86738,0.86409,0.87785,0.63693,1.01106,0.7517,1.13185,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,12616.6,0.59858,0.29977,0.85139,0.86778,0.86371,0.87664,0.63547,1.00769,0.74608,1.13625,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,12696.7,0.58855,0.29821,0.85535,0.87109,0.85774,0.87399,0.63381,1.00844,0.7538,1.13655,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,12777.1,0.58365,0.29192,0.85358,0.86943,0.85937,0.8735,0.6324,1.01228,0.76082,1.1381,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,12858,0.58806,0.29864,0.85101,0.87237,0.86088,0.87243,0.63185,1.01345,0.74936,1.13828,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,12939.3,0.58107,0.2936,0.85399,0.86109,0.87004,0.87176,0.62741,1.0112,0.76509,1.1362,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,13018.8,0.58544,0.29403,0.85046,0.86724,0.86562,0.87318,0.6317,1.00548,0.76324,1.1384,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,13099.5,0.59227,0.29695,0.8466,0.8628,0.86957,0.87,0.62975,1.0107,0.75497,1.13593,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,13180.6,0.58894,0.29998,0.84642,0.85771,0.87331,0.87934,0.63207,1.01087,0.75714,1.13176,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,13262.4,0.58091,0.2908,0.84852,0.87014,0.85943,0.87004,0.6289,1.01641,0.75522,1.12253,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,13344.9,0.57844,0.29019,0.84618,0.87243,0.8539,0.87769,0.63139,1.01655,0.75627,1.12255,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,13429.2,0.5749,0.29067,0.84372,0.86926,0.85464,0.86804,0.62793,1.01663,0.76076,1.11674,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,13510.4,0.57318,0.28688,0.84424,0.88003,0.85285,0.87025,0.62799,1.01786,0.75305,1.12422,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,13590.7,0.57751,0.29129,0.84545,0.86439,0.86994,0.87317,0.62915,1.01396,0.75372,1.13394,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,13670.2,0.57705,0.29024,0.84561,0.86443,0.86778,0.86884,0.62579,1.01343,0.76144,1.14165,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,13753.2,0.57424,0.29498,0.84887,0.86134,0.86985,0.86868,0.62409,1.01529,0.77119,1.14647,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,13834.5,0.57103,0.29002,0.84455,0.87656,0.85441,0.87126,0.62909,1.01389,0.7547,1.14453,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,13915.7,0.56892,0.28974,0.84477,0.86627,0.86173,0.87106,0.62861,1.01603,0.75476,1.14468,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,13995.7,0.54891,0.28108,0.84146,0.86338,0.86475,0.8687,0.62456,1.0166,0.76728,1.14222,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,14076.8,0.56321,0.29083,0.84748,0.87723,0.85257,0.87115,0.62785,1.01421,0.76481,1.14261,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,14157.9,0.56648,0.28588,0.84729,0.85999,0.87287,0.86852,0.62626,1.01525,0.76226,1.1369,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,14239.5,0.55724,0.28287,0.84339,0.85884,0.87168,0.87064,0.62567,1.01664,0.76795,1.1347,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,14318.7,0.55027,0.28169,0.84953,0.8545,0.87722,0.87075,0.62661,1.01949,0.76282,1.13556,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,14398.9,0.55768,0.28376,0.84456,0.86352,0.87004,0.86881,0.62525,1.01907,0.76538,1.13437,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,14478.9,0.57167,0.28981,0.83972,0.85988,0.87287,0.86882,0.6256,1.01847,0.76376,1.12819,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,14560.4,0.56934,0.28508,0.84797,0.86624,0.86456,0.86918,0.62496,1.01579,0.76128,1.13391,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,14639.9,0.55024,0.27654,0.8411,0.87804,0.85162,0.86383,0.62364,1.01979,0.77169,1.14303,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,14720.7,0.54962,0.27796,0.84139,0.86569,0.86305,0.86352,0.62476,1.01781,0.78313,1.145,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,14802.5,0.55045,0.28349,0.84733,0.84886,0.87949,0.87044,0.62538,1.01888,0.77868,1.14522,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,14883.3,0.55805,0.28133,0.84604,0.86112,0.87023,0.87046,0.62598,1.01635,0.76362,1.14328,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,14962.2,0.5572,0.28433,0.84177,0.86062,0.86721,0.86317,0.62415,1.01918,0.76763,1.14828,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,15045.5,0.54216,0.27485,0.84129,0.85809,0.86796,0.87196,0.62681,1.01994,0.77289,1.14585,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,15127.1,0.55615,0.28455,0.84194,0.86664,0.86051,0.87312,0.62674,1.02029,0.77553,1.14067,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,15208.3,0.5492,0.28102,0.8388,0.86436,0.86249,0.8743,0.62881,1.0184,0.76872,1.14251,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,15288.6,0.54542,0.27618,0.84113,0.86863,0.85861,0.8708,0.62602,1.01544,0.77322,1.14308,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,15374.3,0.55289,0.28045,0.83862,0.87175,0.85767,0.87297,0.62828,1.01413,0.77411,1.14335,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,15458.9,0.53727,0.27267,0.8412,0.87039,0.85942,0.87333,0.6294,1.01749,0.77089,1.14879,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,15540.1,0.5418,0.27399,0.84082,0.8713,0.8581,0.86622,0.62846,1.01512,0.78269,1.14641,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,15620.4,0.54718,0.27623,0.83885,0.87467,0.8571,0.86932,0.62986,1.01831,0.78318,1.14829,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,15701.3,0.53076,0.26928,0.83726,0.86872,0.86246,0.86596,0.62763,1.01958,0.78377,1.14513,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,15781.4,0.54123,0.27488,0.83927,0.87828,0.852,0.86504,0.626,1.01893,0.7862,1.14738,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,15861.9,0.54028,0.27344,0.84154,0.86514,0.86607,0.86387,0.62561,1.01833,0.78721,1.14895,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,15941.8,0.53123,0.26872,0.84009,0.8622,0.86517,0.86483,0.62666,1.01728,0.78418,1.15257,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,16025.8,0.52359,0.26361,0.83719,0.86146,0.86419,0.86525,0.62751,1.01867,0.78254,1.15319,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,16107.1,0.54623,0.27756,0.83352,0.85504,0.87181,0.87206,0.62896,1.01672,0.77228,1.1449,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,16188,0.52595,0.26684,0.83319,0.86784,0.85833,0.86644,0.62327,1.01684,0.78783,1.13859,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,16267.8,0.52244,0.26993,0.83184,0.86446,0.85814,0.86266,0.6248,1.01732,0.79039,1.13779,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,16348.8,0.53597,0.2678,0.83594,0.84902,0.87421,0.86159,0.62426,1.01997,0.79086,1.14375,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,16430.7,0.53086,0.26805,0.83811,0.8721,0.85314,0.862,0.62431,1.02027,0.79528,1.1444,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,16511.5,0.53099,0.26941,0.83457,0.86577,0.86088,0.86934,0.62532,1.02025,0.78892,1.14311,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,16592.4,0.52522,0.26789,0.83161,0.85352,0.87287,0.86187,0.62416,1.02185,0.79346,1.14819,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,16673.2,0.51432,0.26675,0.83423,0.854,0.87064,0.86324,0.6257,1.01932,0.79649,1.14842,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,16754.1,0.51387,0.26321,0.83476,0.86364,0.86277,0.85886,0.62187,1.01788,0.80384,1.14911,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,16834.4,0.52125,0.26406,0.83863,0.85628,0.86645,0.8575,0.61999,1.01842,0.80923,1.15167,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,16916.5,0.52015,0.26304,0.83656,0.86672,0.85678,0.85887,0.62241,1.01786,0.80472,1.15685,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,17000.2,0.5139,0.26068,0.83597,0.87163,0.8516,0.85932,0.62235,1.01709,0.80146,1.15661,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,17087.8,0.51994,0.26441,0.83298,0.86105,0.86173,0.85943,0.62157,1.02039,0.80268,1.16311,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,17169.9,0.51728,0.26557,0.83609,0.85466,0.86532,0.85971,0.62246,1.0172,0.80509,1.16206,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,17253.8,0.51265,0.26327,0.8342,0.86599,0.85578,0.86162,0.62314,1.01757,0.80301,1.15982,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,17334.6,0.51463,0.26372,0.83549,0.86064,0.86267,0.86173,0.62294,1.01609,0.79836,1.15536,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,17416.7,0.51052,0.25651,0.82676,0.86142,0.86419,0.86439,0.62622,1.01875,0.79661,1.15623,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,17499,0.51975,0.26811,0.82911,0.87294,0.85144,0.86438,0.62524,1.01573,0.79939,1.14691,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,17579.1,0.50092,0.2576,0.82842,0.87676,0.84795,0.86241,0.62478,1.01599,0.79672,1.14518,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,17660.6,0.5057,0.25664,0.83004,0.87114,0.85427,0.8609,0.62217,1.0151,0.79815,1.14718,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,17740,0.50676,0.26147,0.83039,0.86958,0.85829,0.86263,0.62296,1.01617,0.79669,1.14754,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,17821.8,0.49801,0.2563,0.83033,0.87267,0.85672,0.86332,0.62396,1.01641,0.7936,1.15135,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,17903.6,0.49579,0.2567,0.82946,0.86422,0.86541,0.86343,0.623,1.01837,0.7987,1.15334,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,17986.3,0.49518,0.25887,0.82981,0.86801,0.86394,0.86511,0.62386,1.019,0.79381,1.15604,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,18071.7,0.50117,0.25742,0.82904,0.86904,0.86097,0.86536,0.62479,1.01721,0.7961,1.15609,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,18153.9,0.49327,0.25368,0.82826,0.86877,0.85918,0.86554,0.62443,1.01716,0.80114,1.15803,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,18235.4,0.49672,0.25651,0.82944,0.87038,0.85625,0.86234,0.62249,1.01889,0.80317,1.15617,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,18316.8,0.49913,0.25591,0.82809,0.87607,0.85262,0.86133,0.62238,1.0189,0.80384,1.155,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,18397.9,0.48833,0.25345,0.82884,0.87042,0.85899,0.86299,0.62389,1.01804,0.80493,1.1557,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,18478.9,0.49327,0.2532,0.82652,0.86895,0.86046,0.86208,0.62334,1.01678,0.80366,1.15575,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,18559.1,0.48294,0.24891,0.82717,0.86681,0.86164,0.86182,0.62306,1.01784,0.80819,1.15716,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,18640.2,0.48091,0.25246,0.82603,0.85963,0.87163,0.86143,0.62065,1.01799,0.8134,1.15516,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,18721.6,0.48901,0.25292,0.82382,0.85901,0.87118,0.855,0.62118,1.01681,0.81545,1.15256,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,18802.1,0.4867,0.25247,0.82365,0.85903,0.87191,0.86367,0.62263,1.01527,0.81901,1.14864,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,18881,0.49149,0.25539,0.8248,0.85963,0.86761,0.85542,0.62078,1.01464,0.82487,1.14843,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,18961.2,0.4818,0.24814,0.82924,0.8718,0.85502,0.85419,0.61935,1.01492,0.82072,1.14983,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,19044.1,0.49027,0.25106,0.82527,0.87216,0.85507,0.85531,0.62049,1.015,0.82397,1.15336,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,19130.1,0.48924,0.2554,0.82512,0.85779,0.86992,0.8548,0.61948,1.01453,0.82427,1.15478,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,19211.9,0.48153,0.24948,0.82593,0.86085,0.8642,0.85461,0.6201,1.01745,0.82087,1.15884,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,19294,0.49033,0.25017,0.83003,0.86891,0.85569,0.86102,0.62062,1.01639,0.81797,1.15965,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,19373.7,0.47772,0.24856,0.82547,0.86943,0.85521,0.86215,0.62138,1.01628,0.81659,1.15965,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,19454,0.49201,0.2523,0.82565,0.85773,0.86947,0.8626,0.62092,1.01727,0.81475,1.16312,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,19533.8,0.48407,0.2515,0.82633,0.855,0.87325,0.86159,0.61997,1.01675,0.81317,1.15905,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,19614.9,0.4865,0.25171,0.82562,0.85657,0.87401,0.86165,0.62121,1.01635,0.81499,1.15426,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,19696.2,0.48305,0.25258,0.82488,0.85912,0.86995,0.8628,0.62257,1.0171,0.81597,1.1507,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,19776.7,0.46829,0.2457,0.82306,0.86101,0.86827,0.86286,0.62266,1.01677,0.81698,1.14718,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,19856.8,0.47885,0.24518,0.82754,0.86666,0.86124,0.86223,0.62084,1.01688,0.81758,1.14628,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,19937.8,0.47932,0.24618,0.82153,0.86828,0.86079,0.862,0.62046,1.01704,0.81835,1.14794,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,20018.7,0.47927,0.24832,0.82411,0.86451,0.86239,0.85467,0.62001,1.01799,0.82018,1.15076,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,20100.9,0.47007,0.24225,0.82203,0.86606,0.85946,0.85512,0.6204,1.01785,0.82063,1.15197,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,20181.2,0.48289,0.24953,0.82362,0.87193,0.85427,0.85483,0.61961,1.01649,0.82115,1.15289,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,20262.2,0.47011,0.24334,0.81956,0.86907,0.85559,0.85373,0.61939,1.01632,0.8245,1.15305,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,20341.9,0.4772,0.24815,0.82152,0.86138,0.864,0.85295,0.61833,1.01711,0.82797,1.15424,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,20421.4,0.46358,0.24409,0.82118,0.85831,0.86853,0.85291,0.61858,1.017,0.82404,1.15467,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,20501.8,0.47771,0.24643,0.82299,0.86278,0.8639,0.85255,0.6178,1.01761,0.8211,1.15536,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,20582.1,0.45158,0.23461,0.81536,0.86933,0.85757,0.85242,0.61828,1.01848,0.82427,1.15335,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,20663,0.46322,0.23999,0.82049,0.87463,0.8521,0.85318,0.61921,1.01823,0.82602,1.15204,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,20743.8,0.45305,0.23723,0.81661,0.8507,0.87667,0.85328,0.61906,1.01773,0.82773,1.1513,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,20824.7,0.46935,0.24461,0.81747,0.87396,0.85269,0.85347,0.6189,1.01752,0.8292,1.15077,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,20905.7,0.47062,0.2459,0.82178,0.87674,0.85002,0.85393,0.61954,1.01844,0.83202,1.15175,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,20987,0.46986,0.24523,0.8197,0.87913,0.84906,0.8539,0.61911,1.01922,0.8291,1.15163,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,21067.4,0.46729,0.24073,0.81839,0.8788,0.84852,0.85426,0.61946,1.01864,0.82903,1.15009,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,21147.6,0.45718,0.24415,0.82171,0.85803,0.86823,0.85524,0.6205,1.01819,0.83002,1.14817,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,21228,0.46024,0.23968,0.81765,0.85906,0.86787,0.85637,0.62096,1.01884,0.8307,1.14881,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,21308.8,0.44906,0.2336,0.82042,0.859,0.8674,0.85602,0.62153,1.02048,0.83105,1.15167,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
