epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,87423.8,1.00188,0.63744,1.05871,0.73647,0.62183,0.68972,0.47245,1.21687,0.89992,1.3023,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,88101.5,0.99293,0.63444,1.0558,0.73615,0.62184,0.68961,0.47235,1.2172,0.90032,1.30257,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,88771.6,0.99904,0.63603,1.05824,0.73735,0.62118,0.68952,0.47209,1.21753,0.90056,1.30308,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,89449.8,0.99489,0.63553,1.06159,0.73762,0.62124,0.68951,0.472,1.2179,0.90061,1.30366,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,90125.2,1.01038,0.63819,1.05565,0.73735,0.62139,0.68944,0.47192,1.21831,0.90077,1.30414,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,90808.8,0.98714,0.62139,1.04491,0.73648,0.62193,0.68935,0.47187,1.21888,0.901,1.30472,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,91489.5,0.98505,0.62085,1.04891,0.73575,0.62223,0.68928,0.47162,1.21928,0.9013,1.30521,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,92168.5,0.99901,0.63479,1.058,0.73508,0.6228,0.68911,0.47151,1.21968,0.90142,1.30553,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,92841.5,0.99164,0.62771,1.04882,0.7348,0.6231,0.68899,0.47126,1.22037,0.90157,1.30605,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,93515.2,0.98151,0.61391,1.04553,0.73446,0.62355,0.6888,0.47111,1.22093,0.90157,1.30644,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,94191.3,0.99444,0.62433,1.04668,0.73471,0.6234,0.68874,0.47093,1.22146,0.90155,1.30653,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,94866,0.96561,0.60263,1.03883,0.73578,0.6227,0.68862,0.47076,1.22206,0.90165,1.30674,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,95538.3,0.99239,0.62167,1.04808,0.73628,0.6223,0.68698,0.47047,1.22273,0.90182,1.3072,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,96225.1,0.97435,0.60574,1.03933,0.73673,0.62212,0.68686,0.47034,1.22334,0.90215,1.30738,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,96904.3,0.97847,0.61058,1.04438,0.73645,0.62221,0.68674,0.47017,1.22398,0.90248,1.30796,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,97587.7,0.97585,0.60575,1.03985,0.73729,0.62161,0.68652,0.46996,1.22447,0.90277,1.3082,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,98287.1,0.97386,0.60013,1.03718,0.73768,0.62144,0.68649,0.46984,1.22509,0.90301,1.30862,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,98963.4,0.97384,0.60461,1.04139,0.73801,0.62143,0.68617,0.46963,1.22578,0.9032,1.30905,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,99640.8,0.97716,0.60706,1.04454,0.73781,0.62168,0.68601,0.46946,1.22647,0.90356,1.3096,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,100328,0.9645,0.59644,1.03647,0.73798,0.62138,0.68581,0.46929,1.22727,0.90387,1.31013,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,101017,0.95983,0.58982,1.03847,0.7385,0.62087,0.68564,0.46894,1.22818,0.90417,1.31096,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,101702,0.97238,0.59802,1.03903,0.73868,0.62088,0.68542,0.46872,1.2286,0.90473,1.31124,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,102382,0.957,0.58864,1.03736,0.73715,0.62164,0.68525,0.46839,1.22967,0.90493,1.31231,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,103057,0.94863,0.58214,1.03255,0.73785,0.62113,0.68528,0.46827,1.23063,0.90542,1.31321,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,103737,0.94118,0.57715,1.03119,0.73875,0.62042,0.68503,0.46805,1.2313,0.90582,1.314,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,104424,0.94745,0.57542,1.03222,0.73735,0.62118,0.68491,0.46781,1.23215,0.90634,1.31468,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,105105,0.93939,0.57287,1.02494,0.73684,0.62148,0.68469,0.46765,1.23303,0.90673,1.31554,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,105776,0.942,0.56987,1.02255,0.73753,0.62082,0.6845,0.46736,1.23388,0.90718,1.31619,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,106472,0.94004,0.56529,1.02388,0.73803,0.62059,0.68419,0.46713,1.23476,0.90769,1.317,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,107163,0.94449,0.56982,1.02571,0.73764,0.62043,0.68401,0.46676,1.23561,0.90821,1.3179,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,107849,0.93683,0.56399,1.02293,0.73751,0.62009,0.68372,0.46651,1.23657,0.90873,1.31876,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,108525,0.93704,0.56198,1.02277,0.73804,0.61958,0.6835,0.46622,1.23746,0.90935,1.31955,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,109203,0.93953,0.56236,1.02113,0.73871,0.61858,0.68312,0.46577,1.23861,0.90993,1.3206,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,109890,0.93323,0.5574,1.01849,0.73913,0.61844,0.6829,0.46548,1.23972,0.91067,1.32147,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,110572,0.93581,0.56246,1.02366,0.73883,0.61798,0.68254,0.4652,1.24071,0.91162,1.3224,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,111245,0.92699,0.55331,1.01729,0.73856,0.61802,0.68237,0.4649,1.24166,0.91228,1.32329,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,111921,0.92875,0.55132,1.01338,0.73859,0.61808,0.68212,0.46441,1.24241,0.91319,1.32384,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,112599,0.9254,0.54609,1.00896,0.73833,0.61846,0.68196,0.46413,1.2434,0.91393,1.3246,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,113274,0.91896,0.54456,1.0058,0.73945,0.61756,0.68168,0.4639,1.24435,0.91485,1.32528,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,113947,0.91913,0.54591,1.01159,0.74112,0.61644,0.68133,0.46352,1.24543,0.9157,1.32606,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,114635,0.91446,0.53739,1.00512,0.74148,0.61608,0.681,0.46323,1.24637,0.91691,1.32658,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,115308,0.91269,0.53524,1.00489,0.74025,0.61688,0.68076,0.46293,1.24743,0.91793,1.3274,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,115988,0.90424,0.52962,1.00444,0.73982,0.61713,0.68026,0.46247,1.24843,0.91882,1.32807,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,116671,0.90489,0.53113,1.00462,0.73944,0.61689,0.6782,0.46199,1.24926,0.91993,1.32883,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,117351,0.90663,0.53277,1.0056,0.73822,0.61745,0.6779,0.4616,1.25037,0.92107,1.32966,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,118024,0.89741,0.52208,1.00075,0.73838,0.61675,0.67754,0.46122,1.25156,0.92219,1.33061,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,118710,0.90342,0.52866,1.00654,0.74094,0.61465,0.67715,0.46076,1.25246,0.92333,1.33133,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,119387,0.89865,0.52186,0.9979,0.73983,0.61544,0.67685,0.46041,1.25352,0.9244,1.33227,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,120081,0.89595,0.51847,0.99552,0.73908,0.61561,0.6765,0.45997,1.25471,0.92577,1.33304,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,120761,0.88991,0.51188,0.99303,0.73937,0.61528,0.67622,0.45971,1.2559,0.92695,1.33372,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,121438,0.88489,0.50877,0.99558,0.73919,0.61503,0.67583,0.45936,1.25714,0.92824,1.33475,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,122127,0.87752,0.50654,0.99484,0.73993,0.614,0.67542,0.45894,1.25841,0.9294,1.33592,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,122810,0.8778,0.5042,0.98895,0.74068,0.61339,0.67494,0.45858,1.25946,0.93069,1.33691,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,123501,0.88138,0.50323,0.99228,0.74029,0.6134,0.67455,0.45804,1.26054,0.93206,1.33805,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,124184,0.88311,0.50716,0.99887,0.73957,0.61336,0.67414,0.45753,1.26195,0.93346,1.33976,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,124861,0.87315,0.49936,0.99019,0.73957,0.61302,0.67378,0.45696,1.26324,0.93482,1.34104,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,125538,0.86634,0.49576,0.98713,0.74024,0.61207,0.67339,0.45666,1.26446,0.93633,1.34208,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,126227,0.86257,0.49133,0.98694,0.74053,0.61182,0.67309,0.45634,1.26564,0.93773,1.34322,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,126905,0.86727,0.49332,0.98556,0.73974,0.61182,0.67262,0.45583,1.26689,0.93916,1.34425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,127579,0.85544,0.48319,0.982,0.74034,0.61109,0.67211,0.45529,1.26813,0.94059,1.34534,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,128270,0.86088,0.48868,0.97939,0.74148,0.60991,0.67171,0.45493,1.26956,0.942,1.34644,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,128950,0.85491,0.48529,0.98424,0.74007,0.61021,0.67108,0.45448,1.27101,0.94357,1.34793,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,129623,0.85462,0.48201,0.98594,0.73849,0.6113,0.66905,0.45374,1.27247,0.94521,1.34949,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,130298,0.82777,0.45785,0.98678,0.7386,0.61087,0.66858,0.4533,1.27387,0.94684,1.35105,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,130978,0.81977,0.44816,0.98157,0.73933,0.61011,0.66817,0.45285,1.27533,0.94859,1.35253,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,131655,0.82031,0.44784,0.9788,0.73916,0.60981,0.66773,0.45239,1.27659,0.95059,1.35376,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,132328,0.81711,0.44331,0.97551,0.73977,0.60879,0.66712,0.45196,1.27806,0.95256,1.35513,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,133004,0.80394,0.43497,0.97249,0.73952,0.60852,0.66661,0.45147,1.27947,0.95431,1.35653,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,133677,0.80377,0.43125,0.974,0.74092,0.60719,0.66608,0.45078,1.28118,0.95639,1.35832,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,134345,0.80662,0.43597,0.97314,0.74066,0.60693,0.66546,0.45017,1.28274,0.95845,1.35997,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,135021,0.79884,0.42859,0.96724,0.74075,0.60658,0.66495,0.44971,1.28429,0.96046,1.36165,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,135695,0.7947,0.42635,0.96615,0.74075,0.60611,0.66441,0.44894,1.28584,0.9631,1.36312,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,136369,0.79488,0.42791,0.96738,0.7404,0.60556,0.66375,0.44838,1.28744,0.96517,1.36492,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
