epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,36696.8,1.05499,0.59653,1.07217,0.73118,0.70221,0.70463,0.40417,1.51592,0.91029,1.54578,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,36971.4,1.05779,0.59907,1.07119,0.73144,0.70128,0.70443,0.40427,1.51688,0.91088,1.54785,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,37251,1.04869,0.59453,1.06487,0.73065,0.70086,0.70375,0.40377,1.51701,0.91097,1.54768,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,37528.8,1.05029,0.59777,1.07471,0.7313,0.70092,0.70369,0.4032,1.51716,0.91111,1.54741,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,37803.5,1.05581,0.59644,1.06991,0.73208,0.70047,0.70396,0.40326,1.51741,0.91181,1.54765,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,38085.7,1.05175,0.59899,1.06845,0.73138,0.70055,0.70417,0.403,1.51743,0.91248,1.54796,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,38365,1.03426,0.58546,1.06787,0.73202,0.70029,0.70426,0.40203,1.51723,0.91313,1.54763,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,38640.4,1.04487,0.5865,1.06941,0.73497,0.69856,0.70387,0.40213,1.5168,0.91445,1.54759,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,38924.5,1.0274,0.5842,1.07187,0.73485,0.69628,0.70333,0.40151,1.51665,0.9151,1.54797,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,39199.4,1.03519,0.59232,1.06995,0.73451,0.69654,0.70318,0.40135,1.51666,0.91595,1.54817,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,39474.7,1.03772,0.59187,1.06905,0.738,0.69464,0.70294,0.40149,1.51645,0.9169,1.54838,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,39749.9,1.04071,0.58698,1.07112,0.73932,0.69378,0.70266,0.40105,1.51583,0.91627,1.54824,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,40026.1,1.0261,0.58311,1.067,0.73827,0.69335,0.70311,0.40101,1.51511,0.91592,1.54769,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,40301.5,1.03595,0.58509,1.06721,0.73949,0.69337,0.703,0.40152,1.51503,0.91584,1.54737,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,40578.3,1.02578,0.5785,1.05751,0.73834,0.69272,0.70326,0.40121,1.51526,0.91639,1.54823,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,40866.8,1.02429,0.5805,1.06205,0.73967,0.69194,0.70279,0.40111,1.51517,0.91749,1.54848,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,41144.5,1.02908,0.57803,1.05406,0.74034,0.69198,0.70288,0.40085,1.5153,0.91877,1.54826,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,41422,1.03516,0.58365,1.05845,0.74001,0.69192,0.70241,0.40095,1.51413,0.9179,1.54598,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,41698.6,1.0355,0.57895,1.06046,0.7414,0.69041,0.70161,0.40098,1.51412,0.91851,1.54594,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,41973.8,1.02867,0.58157,1.05903,0.7412,0.69048,0.70171,0.40185,1.51379,0.91859,1.54576,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,42249.4,1.03131,0.57807,1.0569,0.74118,0.68939,0.70151,0.40069,1.51387,0.91823,1.54604,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,42527.4,1.01718,0.57705,1.05346,0.74074,0.68993,0.70175,0.40092,1.51395,0.91914,1.54629,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,42804.7,1.0028,0.56629,1.04812,0.74205,0.68954,0.70134,0.40087,1.51507,0.92041,1.54834,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,43083.1,1.01956,0.57442,1.05105,0.74233,0.68995,0.70121,0.40085,1.51471,0.92048,1.54761,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,43358,1.02892,0.57929,1.05568,0.74148,0.68979,0.70112,0.40104,1.5147,0.92117,1.54752,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,43632.4,1.00794,0.57139,1.0499,0.74052,0.69062,0.70068,0.40088,1.51465,0.92075,1.5473,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,43906.4,1.00268,0.5627,1.04953,0.73997,0.69152,0.70089,0.40095,1.51464,0.9206,1.54749,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,44181.3,1.01304,0.56691,1.0522,0.73921,0.69116,0.70035,0.40109,1.51484,0.92059,1.54778,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,44457.2,1.0225,0.57024,1.04264,0.73771,0.69222,0.70021,0.40163,1.51427,0.92158,1.5473,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,44733.4,1.00374,0.56957,1.03846,0.73783,0.69338,0.70056,0.40234,1.51437,0.92114,1.54734,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,45010,1.00057,0.55579,1.04522,0.73857,0.69375,0.70107,0.40232,1.51459,0.92295,1.5468,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,45286.8,0.98871,0.55809,1.04418,0.73864,0.69329,0.70115,0.40248,1.51419,0.92154,1.54732,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,45562.8,1.00554,0.56557,1.04585,0.73792,0.69298,0.70091,0.4018,1.51376,0.92026,1.54719,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,45858.8,0.99405,0.56067,1.04678,0.73628,0.69297,0.70085,0.40192,1.51437,0.92255,1.54734,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,46153.5,0.99461,0.56014,1.03518,0.73476,0.6932,0.70033,0.40234,1.51395,0.9229,1.54652,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,46435.2,0.99461,0.56079,1.03859,0.73358,0.69429,0.70026,0.4024,1.51389,0.92321,1.54625,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,46723.6,0.99338,0.55452,1.04024,0.73214,0.69475,0.70021,0.40253,1.51397,0.92407,1.54624,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,47007.6,0.98547,0.55582,1.03229,0.73047,0.69529,0.70057,0.40264,1.51377,0.92649,1.54578,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,47287.1,0.97723,0.5495,1.03559,0.72907,0.69619,0.70055,0.4023,1.51412,0.92799,1.54658,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,47562,0.99017,0.55222,1.03147,0.72795,0.69615,0.70092,0.40263,1.51405,0.92867,1.54633,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,47836.8,0.98568,0.55239,1.03394,0.72759,0.69503,0.7007,0.40263,1.51413,0.9276,1.54567,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,48112.2,0.98739,0.55003,1.02947,0.7263,0.69628,0.70056,0.40239,1.51339,0.92656,1.54473,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,48388.4,0.98892,0.5518,1.03057,0.72511,0.69738,0.69988,0.40179,1.51333,0.92748,1.54511,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,48663.7,0.98598,0.54832,1.03025,0.72435,0.6973,0.69979,0.4015,1.51371,0.927,1.54525,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,48941.2,0.98111,0.54843,1.03441,0.72468,0.69795,0.69943,0.40107,1.51357,0.92671,1.54511,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,49214.8,0.97129,0.54531,1.02246,0.72221,0.69851,0.6993,0.40131,1.51344,0.92664,1.54479,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,49490.1,0.96377,0.54075,1.02828,0.72203,0.69816,0.69946,0.40147,1.5131,0.92551,1.5444,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,49767.1,0.96055,0.54576,1.03397,0.72092,0.69857,0.69889,0.40201,1.51297,0.92519,1.54425,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,50041.5,0.96304,0.54143,1.03201,0.72075,0.69889,0.69878,0.40218,1.51273,0.92572,1.54445,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,50318.1,0.96261,0.53983,1.03338,0.72015,0.69868,0.69888,0.40149,1.51283,0.9258,1.54447,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,50594.4,0.96822,0.54027,1.03097,0.72084,0.69887,0.69859,0.39952,1.51308,0.925,1.54439,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,50870.4,0.96459,0.53941,1.02802,0.7203,0.69891,0.69907,0.40066,1.51279,0.925,1.54436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,51149.2,0.95544,0.54112,1.02558,0.72107,0.69845,0.69891,0.40083,1.51211,0.9244,1.54438,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,51439,0.9656,0.53788,1.02445,0.7222,0.69818,0.69882,0.39953,1.51202,0.92455,1.5446,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,51723.9,0.95516,0.53826,1.02693,0.7227,0.69813,0.69869,0.40008,1.51216,0.92454,1.54489,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,51997.4,0.95489,0.53133,1.0222,0.72418,0.69805,0.69853,0.39966,1.5125,0.92472,1.54518,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,52274,0.96407,0.543,1.02442,0.72211,0.69851,0.69852,0.3998,1.51233,0.92525,1.54497,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,52550,0.94557,0.52876,1.01732,0.72189,0.69846,0.69908,0.39993,1.51206,0.92497,1.54499,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,52825.3,0.94179,0.52998,1.01317,0.7223,0.69815,0.69912,0.40072,1.51272,0.92553,1.5457,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,53101,0.94502,0.53248,1.01438,0.72189,0.6984,0.69902,0.40016,1.51274,0.92539,1.5458,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,53399.5,0.94114,0.52709,1.01449,0.72171,0.69856,0.69853,0.4001,1.5131,0.92556,1.54604,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,53687,0.94927,0.5312,1.0205,0.72186,0.69851,0.69942,0.40049,1.51277,0.92538,1.54605,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,53969.9,0.94671,0.5318,1.02158,0.72251,0.69881,0.69968,0.40046,1.51306,0.92605,1.54625,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,54248.5,0.93935,0.52525,1.01749,0.72247,0.69884,0.69962,0.40042,1.51315,0.92633,1.5463,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,54531.9,0.94893,0.5303,1.01695,0.72349,0.69949,0.69997,0.40142,1.51309,0.92537,1.54648,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,54819.8,0.94248,0.52761,1.00898,0.72293,0.70062,0.69974,0.40141,1.51279,0.92314,1.54639,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,55096.8,0.9389,0.52214,1.01615,0.72554,0.69766,0.69951,0.4023,1.51242,0.92547,1.54511,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,55373.7,0.94221,0.52743,1.01418,0.72504,0.69799,0.70004,0.40151,1.51327,0.92591,1.54583,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,55649.9,0.93346,0.52089,1.0142,0.72498,0.69725,0.69982,0.4016,1.51334,0.92624,1.54569,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,55925.4,0.93127,0.52053,1.01648,0.72682,0.69768,0.69966,0.40157,1.51335,0.92634,1.54628,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,56205.7,0.93749,0.52347,1.0195,0.72887,0.69728,0.69948,0.40154,1.51355,0.92757,1.54663,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,56495.4,0.94157,0.52249,1.01636,0.73078,0.6964,0.69894,0.40142,1.51341,0.9287,1.54668,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,56788.3,0.92212,0.51287,1.00392,0.72917,0.69665,0.69865,0.40132,1.51383,0.92983,1.54734,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,57069.9,0.928,0.51355,1.00868,0.72963,0.69634,0.6988,0.40186,1.51444,0.92969,1.5483,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,57352.6,0.91975,0.51353,1.00957,0.73062,0.69686,0.69817,0.40162,1.5152,0.9306,1.54952,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,57639.3,0.91955,0.51171,1.009,0.7297,0.69781,0.69767,0.40179,1.51527,0.93168,1.54991,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,57923.6,0.92388,0.51271,1.00606,0.72933,0.69961,0.69759,0.40155,1.51569,0.93118,1.55115,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,58214.4,0.91161,0.50949,1.00166,0.73024,0.69845,0.69695,0.40093,1.51586,0.93155,1.55188,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,58499.1,0.92723,0.51704,1.01066,0.73073,0.69888,0.6968,0.40077,1.51588,0.9323,1.55235,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,58775.7,0.90402,0.50351,0.99966,0.72918,0.69966,0.69641,0.40058,1.51585,0.93056,1.55282,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,59055.7,0.91224,0.50458,0.99055,0.73056,0.69893,0.69556,0.39934,1.51631,0.93005,1.55344,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,59332,0.91742,0.51046,0.99837,0.72922,0.69977,0.69558,0.39941,1.51742,0.9301,1.55461,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,59607.9,0.92045,0.51073,1.00353,0.72911,0.69969,0.69513,0.39915,1.51802,0.92949,1.55596,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,59882.9,0.90989,0.50756,1.00075,0.72923,0.69958,0.69518,0.40007,1.5181,0.92975,1.5564,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,60160,0.90874,0.50908,1.00421,0.72788,0.70054,0.69549,0.39919,1.51811,0.9294,1.55706,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,60438.5,0.91517,0.50616,0.99959,0.72797,0.70004,0.69531,0.39914,1.51828,0.93042,1.55758,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,60712.9,0.90927,0.50711,0.99816,0.72768,0.70017,0.69526,0.39951,1.51826,0.92985,1.55789,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,60993.3,0.90683,0.50363,1.00714,0.72999,0.6994,0.69533,0.40016,1.51831,0.93061,1.55853,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,61267.9,0.90309,0.50097,0.99796,0.72998,0.69932,0.69477,0.39927,1.51831,0.93207,1.55853,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,61540.2,0.90839,0.50295,0.99708,0.73136,0.70069,0.69628,0.39941,1.51882,0.93276,1.5592,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,61816,0.90815,0.50715,1.00061,0.72923,0.70117,0.69569,0.39964,1.51878,0.93251,1.55873,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,62096.9,0.90169,0.49776,0.99222,0.72795,0.7038,0.69571,0.39957,1.51868,0.93271,1.55901,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,62377.5,0.89547,0.49525,0.98915,0.73127,0.70128,0.69629,0.39988,1.51903,0.93201,1.55991,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,62655.8,0.89882,0.49509,0.99399,0.73226,0.70218,0.69522,0.40035,1.51903,0.93328,1.56009,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,62935.1,0.88665,0.4956,0.99627,0.73442,0.70084,0.69574,0.40042,1.5194,0.93448,1.56082,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,63209.6,0.88628,0.49983,0.99419,0.73456,0.69933,0.69528,0.40074,1.51976,0.93545,1.56152,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,63486.8,0.88823,0.49448,0.98378,0.73405,0.69966,0.69442,0.40031,1.51941,0.93631,1.56145,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,63762.6,0.88366,0.49127,0.98821,0.733,0.70088,0.69436,0.40065,1.51973,0.93796,1.5621,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,64040.7,0.88358,0.48661,0.99131,0.73436,0.70062,0.69435,0.40028,1.52028,0.93868,1.56287,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,64315.7,0.8824,0.49248,0.99357,0.7344,0.70046,0.69424,0.4004,1.52069,0.9393,1.56362,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,64593.3,0.88319,0.49136,0.98714,0.73264,0.6999,0.69366,0.40016,1.52053,0.94047,1.56371,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,64868.3,0.87873,0.48988,0.98663,0.7306,0.69793,0.693,0.39957,1.52059,0.94095,1.56428,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,65142.9,0.87976,0.48688,0.97885,0.72897,0.70002,0.69245,0.3995,1.52097,0.94129,1.56534,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,65417.3,0.87598,0.48598,0.98052,0.72854,0.69924,0.69225,0.39995,1.52115,0.94137,1.56571,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,65691.1,0.87266,0.4872,0.98235,0.72787,0.70133,0.69236,0.39982,1.52166,0.94272,1.56579,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,65966.3,0.87413,0.48508,0.98037,0.72512,0.70108,0.69185,0.39947,1.52184,0.94274,1.56628,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,66242.3,0.88174,0.49062,0.98667,0.72439,0.70295,0.69206,0.39982,1.5209,0.94378,1.56543,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,66519.1,0.86731,0.48398,0.98224,0.72355,0.70388,0.69166,0.3995,1.52119,0.94348,1.5656,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,66795,0.86795,0.48678,0.98433,0.72262,0.70406,0.69164,0.40052,1.52102,0.94354,1.56585,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,67070.3,0.86031,0.47707,0.9815,0.7229,0.70337,0.69222,0.40072,1.52032,0.9426,1.56529,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,67346.2,0.86517,0.48185,0.98436,0.72249,0.70397,0.69162,0.40033,1.521,0.94313,1.56651,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,67627.9,0.86798,0.48032,0.99289,0.72343,0.70461,0.69176,0.40056,1.52089,0.94422,1.56683,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,67903.8,0.86043,0.47907,0.9816,0.72401,0.70301,0.69139,0.40058,1.52091,0.94427,1.5671,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,68177.8,0.872,0.48537,0.98406,0.72553,0.70074,0.69142,0.40027,1.52109,0.94489,1.56765,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,68453.4,0.84884,0.47183,0.97774,0.72518,0.70134,0.69078,0.39984,1.52131,0.94564,1.56816,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,68737.4,0.85715,0.47435,0.97727,0.72527,0.7034,0.69078,0.39913,1.52191,0.94672,1.56884,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,69011.6,0.85196,0.47069,0.97475,0.7269,0.70328,0.69097,0.39912,1.52195,0.94771,1.56857,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,69296.1,0.86015,0.47515,0.97392,0.72577,0.7028,0.69068,0.39883,1.52217,0.94852,1.5688,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,69580.8,0.86315,0.47229,0.97338,0.72543,0.70178,0.69055,0.39851,1.52253,0.94943,1.56948,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,69854.4,0.85313,0.4713,0.98057,0.72474,0.70187,0.69011,0.39865,1.52287,0.94889,1.57004,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,70130,0.8568,0.47558,0.97962,0.72551,0.70208,0.69024,0.39856,1.52321,0.95028,1.57102,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,70408.2,0.84536,0.46722,0.97178,0.72739,0.70137,0.69018,0.39957,1.52312,0.95135,1.57165,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,70686.8,0.8433,0.46624,0.96767,0.72519,0.69965,0.69028,0.3985,1.52321,0.95184,1.57207,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,70964.4,0.85678,0.47155,0.97106,0.72596,0.70219,0.6904,0.40009,1.52336,0.95285,1.57224,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,71241.5,0.85145,0.4697,0.96678,0.72585,0.7003,0.6898,0.39974,1.52381,0.95381,1.57271,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,71520.6,0.83581,0.4624,0.96776,0.728,0.69963,0.68985,0.39985,1.52395,0.95465,1.57264,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,71797.7,0.84143,0.46417,0.97048,0.73321,0.69347,0.68969,0.39986,1.52437,0.95514,1.57316,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,72072.5,0.83856,0.4594,0.96239,0.72772,0.69964,0.68973,0.39892,1.52459,0.95561,1.57341,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,72347.8,0.84164,0.46529,0.9741,0.72785,0.69769,0.68986,0.39868,1.52474,0.95589,1.57386,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,72624.1,0.83871,0.46229,0.96858,0.72716,0.69875,0.69005,0.39857,1.52536,0.95584,1.57442,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,72899.7,0.83224,0.4592,0.96406,0.72752,0.69786,0.68978,0.39846,1.52564,0.95626,1.57458,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
261,73176.9,0.84424,0.4683,0.96545,0.72613,0.69704,0.69025,0.39885,1.5254,0.95717,1.57448,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
262,73453.1,0.82222,0.45755,0.96719,0.73005,0.69397,0.68992,0.39909,1.52544,0.95754,1.57468,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
263,73728.1,0.83077,0.46088,0.96502,0.7308,0.69291,0.68989,0.39909,1.52566,0.95825,1.57431,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
