epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
98,16276.6,0.76513,0.48217,0.9327,0.632,0.50377,0.45585,0.29452,1.10253,0.92621,1.29941,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
99,16438.6,0.77603,0.48607,0.9315,0.56294,0.50687,0.45836,0.29585,1.09876,0.91995,1.2921,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
100,16605.9,0.75059,0.47532,0.92922,0.55513,0.51082,0.46305,0.29635,1.10002,0.91925,1.29486,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
101,16773.5,0.77088,0.47705,0.93177,0.64612,0.48854,0.45688,0.29359,1.09479,0.9285,1.28881,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
102,16937.6,0.76641,0.48033,0.93719,0.53995,0.50901,0.45433,0.29186,1.09669,0.9281,1.29075,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
103,17104.8,0.75897,0.47647,0.9309,0.56112,0.48197,0.45794,0.29552,1.09665,0.92747,1.29284,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
104,17266.3,0.7743,0.48329,0.93723,0.56607,0.48966,0.4572,0.29532,1.09769,0.92539,1.29314,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
105,17427.8,0.75256,0.46991,0.93139,0.65577,0.4931,0.4593,0.29609,1.09537,0.91962,1.29232,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
106,17590.1,0.75401,0.47284,0.92853,0.55476,0.50105,0.46088,0.29694,1.09435,0.91946,1.29499,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
107,17751.7,0.76264,0.4769,0.93286,0.55511,0.49317,0.45929,0.29423,1.0925,0.91819,1.29172,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
108,17918.2,0.75635,0.47266,0.92669,0.56434,0.49875,0.4606,0.29359,1.09345,0.9206,1.29415,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814
