epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,4412,0.93676,0.63575,0.99746,0.47377,0.33175,0.28573,0.18728,1.48013,1.62538,1.37568,0.000222725,0.000222725,0.000222725
181,4436.09,0.92378,0.63132,0.99073,0.47688,0.3198,0.28854,0.18449,1.48846,1.66872,1.37902,0.000222042,0.000222042,0.000222042
182,4460.03,0.89393,0.60252,0.9759,0.4992,0.32662,0.28092,0.18078,1.47626,1.64618,1.36919,0.000221359,0.000221359,0.000221359
183,4484.16,0.9091,0.61033,0.97427,0.48449,0.31595,0.28252,0.1833,1.49069,1.67843,1.37908,0.000220676,0.000220676,0.000220676
184,4509.42,0.94033,0.62092,0.981,0.42539,0.3239,0.27389,0.17826,1.47268,1.6647,1.35879,0.000219993,0.000219993,0.000219993
185,4534.25,0.90071,0.60382,0.97199,0.4782,0.31546,0.28793,0.18906,1.48823,1.62158,1.36398,0.00021931,0.00021931,0.00021931
186,4559.15,0.92681,0.63298,0.99501,0.50833,0.31638,0.28099,0.18467,1.48278,1.63398,1.37509,0.000218627,0.000218627,0.000218627
187,4583.56,0.90254,0.60628,0.98429,0.47373,0.31719,0.28995,0.18943,1.48364,1.66233,1.37461,0.000217943,0.000217943,0.000217943
188,4607.83,0.90185,0.60399,0.97353,0.41417,0.32709,0.28276,0.18625,1.45802,1.61928,1.35361,0.00021726,0.00021726,0.00021726
189,4631.51,0.90543,0.60069,0.97552,0.47038,0.33149,0.28668,0.18579,1.4713,1.62229,1.35237,0.000216577,0.000216577,0.000216577
190,4655.07,0.93209,0.6217,0.98387,0.5028,0.32528,0.28375,0.18639,1.47399,1.62722,1.35435,0.000215894,0.000215894,0.000215894
191,4679.39,0.8897,0.58746,0.96694,0.48608,0.33047,0.29779,0.19806,1.46933,1.6598,1.36948,0.000215211,0.000215211,0.000215211
192,4703.85,0.87289,0.58072,0.97209,0.49019,0.32514,0.28413,0.18491,1.47769,1.66362,1.37438,0.000214528,0.000214528,0.000214528
193,4728.41,0.98447,0.65344,0.99372,0.48357,0.31666,0.29561,0.18892,1.4767,1.647,1.38875,0.000213845,0.000213845,0.000213845
194,4753.03,0.93071,0.6232,0.97982,0.48765,0.31064,0.28599,0.18255,1.47185,1.62962,1.36604,0.000213162,0.000213162,0.000213162
195,4776.87,0.92418,0.62218,0.98863,0.50412,0.31943,0.30604,0.19658,1.48485,1.64384,1.37472,0.000212479,0.000212479,0.000212479
196,4801.69,0.88338,0.58172,0.963,0.46093,0.3428,0.29703,0.19716,1.48736,1.63345,1.37356,0.000211795,0.000211795,0.000211795
197,4826,0.88968,0.60328,0.97491,0.44562,0.3363,0.29074,0.18655,1.48851,1.63202,1.37998,0.000211112,0.000211112,0.000211112
198,4850.98,0.89158,0.58473,0.95853,0.49725,0.3241,0.29372,0.19067,1.48516,1.70849,1.38216,0.000210429,0.000210429,0.000210429
199,4875.13,0.86521,0.57903,0.95421,0.45554,0.31803,0.28074,0.18284,1.47592,1.64038,1.37046,0.000209746,0.000209746,0.000209746
200,4899.8,0.90267,0.60291,0.97153,0.49393,0.32284,0.28329,0.18664,1.4689,1.64312,1.36785,0.000209063,0.000209063,0.000209063
201,4924.59,0.89999,0.59187,0.96341,0.50268,0.30795,0.28187,0.18431,1.47757,1.64729,1.37488,0.00020838,0.00020838,0.00020838
202,4949.45,0.90606,0.605,0.97081,0.45356,0.31601,0.29246,0.18813,1.47647,1.65765,1.37307,0.000207697,0.000207697,0.000207697
203,4973.91,0.88406,0.5855,0.97041,0.53474,0.31362,0.29608,0.19593,1.48804,1.655,1.38934,0.000207014,0.000207014,0.000207014
204,4998.46,0.87962,0.58444,0.97066,0.3878,0.34902,0.29919,0.19173,1.48196,1.63835,1.36962,0.000206331,0.000206331,0.000206331
205,5022.57,0.86832,0.57861,0.96429,0.51218,0.3075,0.28786,0.18917,1.48718,1.66795,1.37963,0.000205648,0.000205648,0.000205648
206,5046.76,0.8899,0.59927,0.96932,0.4711,0.3158,0.28395,0.18665,1.48128,1.65473,1.38155,0.000204965,0.000204965,0.000204965
207,5071.76,0.87104,0.57913,0.96237,0.4472,0.32846,0.28313,0.18239,1.48264,1.65067,1.38173,0.000204281,0.000204281,0.000204281
208,5097.12,0.87658,0.58056,0.95949,0.50016,0.31627,0.27999,0.18014,1.48274,1.68015,1.38113,0.000203598,0.000203598,0.000203598
209,5121.43,0.87989,0.57911,0.95662,0.47162,0.32973,0.27863,0.18315,1.47987,1.65485,1.38261,0.000202915,0.000202915,0.000202915
210,5145.46,0.865,0.55985,0.94561,0.48973,0.32419,0.29017,0.18248,1.50025,1.68138,1.38342,0.000202232,0.000202232,0.000202232
211,5169.34,0.87959,0.58483,0.96672,0.53411,0.31247,0.2902,0.19135,1.47527,1.64033,1.37111,0.000201549,0.000201549,0.000201549
212,5194.03,0.86431,0.57369,0.9647,0.50702,0.31912,0.29457,0.19338,1.48196,1.63437,1.3766,0.000200866,0.000200866,0.000200866
213,5218.38,0.87601,0.57832,0.95421,0.51509,0.2967,0.27757,0.18153,1.48579,1.67917,1.39522,0.000200183,0.000200183,0.000200183
214,5242.8,0.83497,0.55384,0.94708,0.47606,0.33253,0.2829,0.18251,1.48403,1.65641,1.38312,0.0001995,0.0001995,0.0001995
215,5266.48,0.8201,0.53968,0.93751,0.46393,0.33468,0.29061,0.18043,1.47927,1.6746,1.37893,0.000198817,0.000198817,0.000198817
216,5290.74,0.86232,0.57511,0.95649,0.4734,0.31736,0.29079,0.18244,1.47696,1.669,1.3854,0.000198134,0.000198134,0.000198134
217,5316.26,0.8731,0.57814,0.95309,0.44334,0.32351,0.29123,0.18871,1.47405,1.67815,1.38501,0.00019745,0.00019745,0.00019745
218,5341.34,0.85461,0.56716,0.96722,0.47775,0.33183,0.28846,0.19043,1.47432,1.62301,1.37785,0.000196767,0.000196767,0.000196767
219,5366.79,0.8695,0.57815,0.96415,0.45464,0.32298,0.27779,0.18124,1.49299,1.63657,1.39536,0.000196084,0.000196084,0.000196084
220,5391.48,0.88404,0.57516,0.94532,0.4934,0.31861,0.28497,0.1826,1.49305,1.65992,1.39767,0.000195401,0.000195401,0.000195401
221,5415.62,0.88649,0.57345,0.95483,0.42952,0.31584,0.28177,0.18297,1.48632,1.65412,1.39437,0.000194718,0.000194718,0.000194718
222,5440.13,0.89522,0.59511,0.96539,0.50002,0.32234,0.28417,0.187,1.48201,1.63858,1.40449,0.000194035,0.000194035,0.000194035
223,5465.4,0.87975,0.58956,0.97484,0.51077,0.32433,0.28771,0.18901,1.47988,1.65204,1.38586,0.000193352,0.000193352,0.000193352
224,5490.39,0.86136,0.57118,0.96353,0.47437,0.32009,0.28993,0.18928,1.48414,1.64362,1.37648,0.000192669,0.000192669,0.000192669
225,5513.89,0.82964,0.54273,0.94386,0.506,0.3254,0.28485,0.18624,1.48622,1.64882,1.37975,0.000191986,0.000191986,0.000191986
226,5538.56,0.86691,0.56418,0.95002,0.50619,0.3238,0.29601,0.19555,1.48217,1.65994,1.38002,0.000191303,0.000191303,0.000191303
227,5562.61,0.86156,0.56586,0.9565,0.51335,0.3302,0.29162,0.19181,1.49201,1.68606,1.39371,0.000190619,0.000190619,0.000190619
228,5587.07,0.8791,0.57078,0.95446,0.50413,0.3281,0.29558,0.18632,1.47569,1.67637,1.37904,0.000189936,0.000189936,0.000189936
229,5611.16,0.89583,0.59182,0.95999,0.49871,0.32762,0.28817,0.18828,1.47762,1.68838,1.38141,0.000189253,0.000189253,0.000189253
230,5635.87,0.88829,0.57453,0.96039,0.50032,0.32935,0.29011,0.19474,1.47088,1.65314,1.38804,0.00018857,0.00018857,0.00018857
231,5660.08,0.85825,0.5532,0.94262,0.48649,0.33587,0.29445,0.19167,1.48483,1.6791,1.39478,0.000187887,0.000187887,0.000187887
232,5684.23,0.82374,0.53712,0.93264,0.47114,0.34601,0.2851,0.18641,1.48291,1.6598,1.37989,0.000187204,0.000187204,0.000187204
233,5708.39,0.81402,0.53699,0.94099,0.4753,0.31335,0.28124,0.182,1.4929,1.68794,1.39435,0.000186521,0.000186521,0.000186521
234,5732.39,0.87405,0.56483,0.94865,0.4712,0.31918,0.28437,0.18466,1.48021,1.65005,1.38776,0.000185838,0.000185838,0.000185838
235,5756.76,0.8442,0.55748,0.95005,0.50372,0.32506,0.28709,0.18853,1.4747,1.64425,1.38749,0.000185155,0.000185155,0.000185155
236,5780.84,0.85917,0.55963,0.9489,0.50365,0.33123,0.33217,0.19843,1.48156,1.64523,1.38385,0.000184472,0.000184472,0.000184472
237,5804.74,0.85495,0.55333,0.94452,0.5043,0.32761,0.31646,0.20008,1.48398,1.64859,1.3805,0.000183788,0.000183788,0.000183788
238,5828.71,0.84866,0.54783,0.94618,0.49086,0.3335,0.29716,0.1967,1.47275,1.65716,1.36742,0.000183105,0.000183105,0.000183105
239,5852.71,0.84958,0.55462,0.93805,0.49798,0.33021,0.29568,0.19782,1.47911,1.63189,1.3861,0.000182422,0.000182422,0.000182422
240,5876.73,0.85,0.54871,0.94682,0.4981,0.32756,0.28741,0.18998,1.47858,1.6296,1.38632,0.000181739,0.000181739,0.000181739
241,5901.35,0.8643,0.55942,0.94708,0.46247,0.3284,0.2904,0.18993,1.48664,1.63325,1.39041,0.000181056,0.000181056,0.000181056
242,5926.99,0.87793,0.54688,0.93937,0.4512,0.33152,0.29125,0.19236,1.47187,1.63572,1.3872,0.000180373,0.000180373,0.000180373
243,5952.61,0.84401,0.54605,0.94446,0.45429,0.33633,0.30097,0.19238,1.48494,1.65235,1.40214,0.00017969,0.00017969,0.00017969
244,5977.05,0.87025,0.56506,0.95065,0.46335,0.32298,0.30005,0.19208,1.48164,1.63942,1.4053,0.000179007,0.000179007,0.000179007
245,6001.92,0.85658,0.56292,0.95411,0.42397,0.35839,0.29913,0.18627,1.48212,1.65712,1.39393,0.000178324,0.000178324,0.000178324
246,6028.01,0.85339,0.54769,0.93939,0.45902,0.31982,0.29398,0.1875,1.47966,1.65789,1.39246,0.00017764,0.00017764,0.00017764
247,6052.85,0.8292,0.53221,0.93545,0.49118,0.33922,0.30722,0.1966,1.47325,1.65971,1.39735,0.000176957,0.000176957,0.000176957
248,6077.41,0.83805,0.53363,0.93269,0.45807,0.32566,0.29099,0.18815,1.47602,1.66983,1.39744,0.000176274,0.000176274,0.000176274
249,6101.97,0.8447,0.54788,0.9356,0.45947,0.32255,0.28799,0.18838,1.4747,1.66939,1.38777,0.000175591,0.000175591,0.000175591
250,6126.72,0.84253,0.54451,0.94242,0.42859,0.33567,0.28615,0.18657,1.47854,1.66047,1.38662,0.000174908,0.000174908,0.000174908
251,6152.19,0.82531,0.52609,0.92852,0.48748,0.32419,0.29078,0.19072,1.48231,1.68978,1.3903,0.000174225,0.000174225,0.000174225
252,6176.33,0.80944,0.51542,0.92477,0.47356,0.33102,0.30345,0.19642,1.4753,1.67295,1.37913,0.000173542,0.000173542,0.000173542
253,6201.05,0.82482,0.53545,0.93948,0.47414,0.33052,0.28955,0.19024,1.47973,1.64272,1.37641,0.000172859,0.000172859,0.000172859
254,6226.78,0.8144,0.53057,0.92949,0.50976,0.31972,0.2892,0.1887,1.46845,1.66927,1.38426,0.000172176,0.000172176,0.000172176
255,6252.17,0.81879,0.52604,0.93412,0.49125,0.33315,0.28807,0.18682,1.47821,1.70316,1.39588,0.000171493,0.000171493,0.000171493
256,6276.48,0.80357,0.5245,0.94069,0.51199,0.35071,0.30209,0.19687,1.48404,1.66266,1.39208,0.000170809,0.000170809,0.000170809
257,6301.88,0.83303,0.52741,0.93556,0.50692,0.32045,0.28761,0.19077,1.46675,1.67874,1.38061,0.000170126,0.000170126,0.000170126
258,6326.73,0.82319,0.53549,0.94348,0.51257,0.31429,0.28628,0.19067,1.47886,1.70596,1.39288,0.000169443,0.000169443,0.000169443
259,6352.08,0.79501,0.52091,0.92645,0.50421,0.32473,0.29888,0.19812,1.48415,1.67185,1.38742,0.00016876,0.00016876,0.00016876
260,6376.59,0.82967,0.53594,0.93586,0.51302,0.32682,0.29243,0.19244,1.48554,1.67163,1.39623,0.000168077,0.000168077,0.000168077
261,6402.16,0.78736,0.51071,0.92844,0.50331,0.33771,0.2944,0.19334,1.48177,1.66178,1.39884,0.000167394,0.000167394,0.000167394
262,6426.87,0.82975,0.53182,0.94273,0.45672,0.3301,0.29602,0.19559,1.48752,1.68346,1.39662,0.000166711,0.000166711,0.000166711
263,6451.63,0.79873,0.51369,0.92662,0.5347,0.30594,0.2949,0.19641,1.49152,1.6766,1.39717,0.000166028,0.000166028,0.000166028
264,6477.15,0.80448,0.5109,0.92005,0.49132,0.33236,0.2954,0.19425,1.49832,1.68423,1.40231,0.000165345,0.000165345,0.000165345
265,6502.21,0.78582,0.50545,0.92577,0.48007,0.33733,0.29038,0.18746,1.49101,1.69339,1.39692,0.000164662,0.000164662,0.000164662
266,6526.05,0.79756,0.51434,0.92579,0.52277,0.3191,0.2962,0.19479,1.49408,1.69192,1.3933,0.000163978,0.000163978,0.000163978
267,6550.37,0.79151,0.52551,0.93255,0.52499,0.31782,0.29386,0.19705,1.48098,1.66739,1.38749,0.000163295,0.000163295,0.000163295
268,6574.43,0.81009,0.52349,0.93055,0.50362,0.32064,0.28203,0.18856,1.4819,1.68267,1.3909,0.000162612,0.000162612,0.000162612
269,6598.56,0.83915,0.53978,0.93772,0.4994,0.31952,0.28514,0.19026,1.48002,1.67176,1.38756,0.000161929,0.000161929,0.000161929
270,6622.26,0.80757,0.52578,0.93039,0.49873,0.32201,0.27793,0.18211,1.48994,1.67674,1.39581,0.000161246,0.000161246,0.000161246
271,6646.31,0.82015,0.52953,0.92627,0.49275,0.3091,0.27371,0.17902,1.50263,1.6967,1.40675,0.000160563,0.000160563,0.000160563
272,6670.5,0.84137,0.5451,0.94419,0.51017,0.31025,0.28014,0.18405,1.49602,1.68521,1.41144,0.00015988,0.00015988,0.00015988
273,6694.6,0.8483,0.54232,0.93374,0.48644,0.31784,0.28825,0.19046,1.49436,1.67921,1.40656,0.000159197,0.000159197,0.000159197
274,6720.64,0.83213,0.52364,0.92141,0.47287,0.34385,0.29361,0.1938,1.49931,1.65795,1.41224,0.000158514,0.000158514,0.000158514
275,6746.32,0.78185,0.5089,0.92325,0.50674,0.31422,0.28636,0.19184,1.49282,1.66008,1.40739,0.000157831,0.000157831,0.000157831
276,6770.46,0.78612,0.50623,0.92193,0.48135,0.32825,0.29141,0.19391,1.48895,1.66557,1.40574,0.000157147,0.000157147,0.000157147
277,6795.94,0.80809,0.5192,0.93489,0.48767,0.3314,0.29197,0.19524,1.48496,1.65642,1.40183,0.000156464,0.000156464,0.000156464
278,6819.98,0.79908,0.50724,0.91939,0.45669,0.33393,0.28973,0.19413,1.47926,1.66403,1.39421,0.000155781,0.000155781,0.000155781
279,6843.65,0.80314,0.51001,0.92399,0.51393,0.33233,0.28914,0.19362,1.48289,1.67503,1.4008,0.000155098,0.000155098,0.000155098
280,6867.53,0.80894,0.51639,0.92997,0.52513,0.32292,0.29145,0.19216,1.48132,1.6927,1.40905,0.000154415,0.000154415,0.000154415
281,6891.7,0.81505,0.50958,0.92354,0.49998,0.33747,0.29074,0.19108,1.47692,1.65942,1.40002,0.000153732,0.000153732,0.000153732
282,6915.7,0.8336,0.53068,0.93735,0.50552,0.32736,0.29894,0.19782,1.47577,1.66685,1.3968,0.000153049,0.000153049,0.000153049
283,6940.09,0.84238,0.53335,0.92796,0.49463,0.32788,0.29481,0.19584,1.46773,1.67988,1.39801,0.000152366,0.000152366,0.000152366
284,6963.81,0.79704,0.51229,0.92552,0.49248,0.34343,0.28912,0.18923,1.47189,1.68154,1.40106,0.000151683,0.000151683,0.000151683
285,6988.01,0.79509,0.52072,0.93222,0.50481,0.34005,0.2871,0.18819,1.48831,1.69244,1.40518,0.000151,0.000151,0.000151
286,7012.2,0.81983,0.51915,0.92858,0.49323,0.3226,0.28618,0.18827,1.48384,1.65876,1.40191,0.000150317,0.000150317,0.000150317
287,7035.31,0.76764,0.49832,0.91435,0.48447,0.34419,0.28602,0.186,1.48974,1.68068,1.39959,0.000149633,0.000149633,0.000149633
288,7059.78,0.77207,0.48737,0.9118,0.40495,0.34907,0.27974,0.1836,1.49771,1.6828,1.39925,0.00014895,0.00014895,0.00014895
289,7082.91,0.82449,0.52891,0.92543,0.44599,0.3205,0.28192,0.18611,1.49745,1.72953,1.4013,0.000148267,0.000148267,0.000148267
290,7106.94,0.76131,0.49538,0.92207,0.46517,0.32218,0.28902,0.19065,1.49617,1.70306,1.40243,0.000147584,0.000147584,0.000147584
291,7131.14,0.80395,0.50853,0.92367,0.51754,0.31548,0.28434,0.18896,1.49479,1.70072,1.40406,0.000146901,0.000146901,0.000146901
292,7155.17,0.77209,0.49384,0.91517,0.47785,0.32768,0.28363,0.18907,1.49491,1.69161,1.3963,0.000146218,0.000146218,0.000146218
293,7178.88,0.77768,0.49803,0.91961,0.46033,0.33768,0.28824,0.18688,1.49292,1.70112,1.39678,0.000145535,0.000145535,0.000145535
294,7203.37,0.80754,0.50606,0.91757,0.46074,0.32942,0.27679,0.18287,1.49018,1.69434,1.40181,0.000144852,0.000144852,0.000144852
295,7227.25,0.81959,0.52466,0.92538,0.47713,0.302,0.27031,0.18003,1.48312,1.69434,1.39078,0.000144169,0.000144169,0.000144169
296,7251.02,0.7486,0.47762,0.91097,0.47033,0.33823,0.27829,0.18439,1.4717,1.69007,1.37966,0.000143486,0.000143486,0.000143486
297,7275,0.78368,0.49762,0.92013,0.52817,0.3159,0.27935,0.18616,1.47536,1.68677,1.38288,0.000142802,0.000142802,0.000142802
298,7298.95,0.79298,0.50135,0.91795,0.47176,0.32782,0.28087,0.18639,1.47615,1.68146,1.38809,0.000142119,0.000142119,0.000142119
299,7322.56,0.79043,0.50349,0.91838,0.48462,0.31032,0.27926,0.1854,1.47159,1.65586,1.38019,0.000141436,0.000141436,0.000141436
300,7346.54,0.78674,0.5007,0.91858,0.48342,0.33277,0.28104,0.18733,1.47786,1.66018,1.38491,0.000140753,0.000140753,0.000140753
301,7370.44,0.76382,0.48904,0.91655,0.48574,0.33657,0.27913,0.18686,1.47201,1.66722,1.38914,0.00014007,0.00014007,0.00014007
302,7394.51,0.76087,0.48194,0.90544,0.4721,0.34205,0.28154,0.18682,1.4614,1.65701,1.38664,0.000139387,0.000139387,0.000139387
303,7418.38,0.77169,0.48556,0.91094,0.45137,0.34501,0.27733,0.18462,1.45768,1.6605,1.38687,0.000138704,0.000138704,0.000138704
304,7442.28,0.79743,0.49958,0.91085,0.48792,0.31634,0.27673,0.18354,1.4697,1.66305,1.38878,0.000138021,0.000138021,0.000138021
305,7467.61,0.77302,0.49233,0.91524,0.48198,0.31436,0.2719,0.17966,1.46461,1.67489,1.38692,0.000137338,0.000137338,0.000137338
306,7493.5,0.7618,0.48357,0.91218,0.49754,0.31855,0.27772,0.18403,1.46469,1.69149,1.39373,0.000136655,0.000136655,0.000136655
307,7517.64,0.7477,0.46948,0.90303,0.49853,0.31212,0.27744,0.18378,1.47223,1.68275,1.39317,0.000135971,0.000135971,0.000135971
308,7541.67,0.7439,0.47232,0.90357,0.49141,0.31993,0.27832,0.18413,1.47583,1.69696,1.39731,0.000135288,0.000135288,0.000135288
309,7565.6,0.77101,0.48729,0.91178,0.48608,0.30583,0.27396,0.1801,1.48723,1.67413,1.4047,0.000134605,0.000134605,0.000134605
310,7589.24,0.7872,0.49834,0.91487,0.52409,0.32197,0.28438,0.18672,1.48698,1.67576,1.41,0.000133922,0.000133922,0.000133922
311,7613.15,0.78586,0.49266,0.90853,0.5017,0.34225,0.29006,0.18635,1.48732,1.66588,1.40916,0.000133239,0.000133239,0.000133239
312,7637.74,0.81296,0.50341,0.91625,0.49435,0.33356,0.28842,0.18594,1.48425,1.68179,1.39839,0.000132556,0.000132556,0.000132556
313,7661.61,0.73828,0.47419,0.90887,0.46493,0.33785,0.2844,0.18498,1.47333,1.66573,1.39712,0.000131873,0.000131873,0.000131873
314,7685.96,0.76459,0.48895,0.91147,0.50844,0.30871,0.28657,0.18714,1.47456,1.67538,1.39431,0.00013119,0.00013119,0.00013119
315,7710.21,0.77934,0.49714,0.91349,0.51603,0.32556,0.297,0.19622,1.47876,1.66544,1.40116,0.000130507,0.000130507,0.000130507
316,7734.45,0.77571,0.48575,0.90893,0.50838,0.32598,0.29562,0.19646,1.4808,1.67925,1.40066,0.000129824,0.000129824,0.000129824
317,7758.47,0.76628,0.48922,0.91385,0.51166,0.32855,0.2852,0.18646,1.47884,1.69364,1.39324,0.00012914,0.00012914,0.00012914
318,7782.67,0.77168,0.4897,0.91291,0.47805,0.31769,0.27983,0.18367,1.47815,1.69389,1.39243,0.000128457,0.000128457,0.000128457
319,7806.51,0.74063,0.47046,0.90864,0.48106,0.31017,0.28,0.18251,1.48258,1.70512,1.39472,0.000127774,0.000127774,0.000127774
320,7830.21,0.77293,0.48621,0.90482,0.44098,0.31049,0.27967,0.18295,1.48647,1.69842,1.4039,0.000127091,0.000127091,0.000127091
321,7854.12,0.72582,0.45966,0.89587,0.46969,0.31241,0.27711,0.18243,1.49085,1.69902,1.39989,0.000126408,0.000126408,0.000126408
322,7878.22,0.78841,0.49618,0.91135,0.47649,0.30857,0.27794,0.18458,1.48787,1.69736,1.40274,0.000125725,0.000125725,0.000125725
323,7903.91,0.73355,0.4668,0.90592,0.48394,0.3132,0.277,0.18397,1.48547,1.68071,1.39935,0.000125042,0.000125042,0.000125042
324,7929.03,0.76835,0.49248,0.91135,0.48632,0.33811,0.28521,0.18815,1.47142,1.69227,1.38738,0.000124359,0.000124359,0.000124359
325,7953.05,0.75511,0.47829,0.91056,0.47096,0.33873,0.28547,0.18895,1.47561,1.68177,1.3959,0.000123676,0.000123676,0.000123676
326,7977.04,0.77556,0.49479,0.91465,0.52046,0.31437,0.28461,0.18844,1.48256,1.68885,1.3957,0.000122992,0.000122992,0.000122992
327,8002.02,0.75295,0.47555,0.90417,0.53109,0.31326,0.29679,0.19748,1.47778,1.69613,1.3895,0.000122309,0.000122309,0.000122309
328,8027.28,0.74986,0.47902,0.91429,0.49725,0.32623,0.28681,0.19054,1.47601,1.68803,1.39022,0.000121626,0.000121626,0.000121626
329,8051.69,0.76325,0.48671,0.91149,0.45644,0.33901,0.28486,0.18746,1.47445,1.69712,1.38892,0.000120943,0.000120943,0.000120943
330,8075.85,0.72729,0.4654,0.90305,0.47167,0.33286,0.28328,0.18692,1.48194,1.69563,1.40435,0.00012026,0.00012026,0.00012026
331,8099.7,0.76465,0.47931,0.90717,0.49598,0.31721,0.29345,0.19678,1.48927,1.6943,1.40571,0.000119577,0.000119577,0.000119577
332,8124.1,0.74571,0.47456,0.90873,0.4897,0.32699,0.29363,0.19813,1.4887,1.68136,1.40462,0.000118894,0.000118894,0.000118894
333,8148.52,0.7663,0.48002,0.90885,0.5118,0.31911,0.293,0.19775,1.48719,1.68622,1.4024,0.000118211,0.000118211,0.000118211
334,8172.43,0.76366,0.48087,0.91612,0.50694,0.32271,0.29444,0.19705,1.49173,1.68863,1.40945,0.000117528,0.000117528,0.000117528
335,8195.59,0.73969,0.46398,0.90289,0.49892,0.3228,0.29288,0.19735,1.49084,1.7,1.40697,0.000116845,0.000116845,0.000116845
336,8219.66,0.74106,0.47424,0.90606,0.49902,0.32349,0.28869,0.19424,1.48927,1.70954,1.40556,0.000116161,0.000116161,0.000116161
337,8244.17,0.74197,0.47117,0.90341,0.50751,0.31981,0.2811,0.18626,1.487,1.70568,1.40749,0.000115478,0.000115478,0.000115478
338,8268.25,0.764,0.4846,0.90751,0.49315,0.32279,0.28383,0.1868,1.48548,1.7044,1.40191,0.000114795,0.000114795,0.000114795
339,8292.22,0.75818,0.48948,0.90908,0.48149,0.33883,0.28456,0.18694,1.48224,1.68251,1.40339,0.000114112,0.000114112,0.000114112
340,8317.52,0.81169,0.51558,0.91565,0.50737,0.32602,0.28341,0.18848,1.47241,1.68579,1.39653,0.000113429,0.000113429,0.000113429
341,8342.66,0.73332,0.46643,0.90189,0.50372,0.32289,0.29125,0.19424,1.47697,1.69607,1.4003,0.000112746,0.000112746,0.000112746
342,8366.91,0.71172,0.45149,0.89894,0.49968,0.32443,0.29148,0.19461,1.4748,1.69932,1.40102,0.000112063,0.000112063,0.000112063
343,8391.81,0.7371,0.46659,0.90345,0.49271,0.32195,0.28242,0.1857,1.4813,1.69598,1.40344,0.00011138,0.00011138,0.00011138
344,8416.63,0.74522,0.46367,0.89453,0.47782,0.33809,0.28536,0.18769,1.47867,1.69875,1.40732,0.000110697,0.000110697,0.000110697
345,8440.48,0.71948,0.45238,0.88548,0.487,0.33453,0.28626,0.18805,1.47735,1.68861,1.4062,0.000110014,0.000110014,0.000110014
346,8464.77,0.73778,0.46435,0.90137,0.44439,0.34666,0.28272,0.18633,1.47432,1.68167,1.40259,0.000109331,0.000109331,0.000109331
347,8488.71,0.7394,0.47079,0.90121,0.44348,0.34977,0.28258,0.18705,1.46944,1.6832,1.40582,0.000108647,0.000108647,0.000108647
348,8513.13,0.7151,0.44906,0.90003,0.47534,0.33315,0.28404,0.1872,1.47644,1.7,1.40685,0.000107964,0.000107964,0.000107964
349,8537.32,0.72276,0.45579,0.89848,0.50051,0.3236,0.28202,0.18604,1.48101,1.70315,1.40792,0.000107281,0.000107281,0.000107281
350,8561.34,0.76309,0.47372,0.90175,0.49641,0.32358,0.28347,0.18744,1.48086,1.70479,1.40111,0.000106598,0.000106598,0.000106598
351,8585.25,0.71968,0.45367,0.89403,0.5091,0.32138,0.28259,0.18718,1.46776,1.70096,1.39373,0.000105915,0.000105915,0.000105915
352,8608.94,0.71667,0.45638,0.89631,0.49604,0.32354,0.28225,0.18605,1.47211,1.70469,1.39431,0.000105232,0.000105232,0.000105232
353,8632.54,0.73561,0.46175,0.89661,0.47948,0.33308,0.27975,0.18226,1.46861,1.69547,1.39179,0.000104549,0.000104549,0.000104549
354,8656.86,0.74676,0.47059,0.89965,0.4953,0.30399,0.27758,0.1806,1.47179,1.69311,1.39218,0.000103866,0.000103866,0.000103866
355,8681.11,0.71764,0.45183,0.89068,0.49286,0.30802,0.27576,0.18092,1.47873,1.71068,1.39884,0.000103183,0.000103183,0.000103183
356,8704.85,0.69926,0.44796,0.89824,0.46289,0.33664,0.27769,0.18386,1.48064,1.71454,1.40818,0.0001025,0.0001025,0.0001025
357,8728.67,0.74384,0.46456,0.89709,0.478,0.32397,0.27711,0.18388,1.48198,1.71828,1.40924,0.000101816,0.000101816,0.000101816
358,8752.98,0.71068,0.45212,0.89653,0.48987,0.32242,0.28311,0.18825,1.48311,1.72127,1.40637,0.000101133,0.000101133,0.000101133
359,8776.81,0.71103,0.45442,0.89205,0.48488,0.32523,0.28175,0.18792,1.48107,1.73246,1.40263,0.00010045,0.00010045,0.00010045
360,8801.02,0.76698,0.47388,0.90322,0.47928,0.32791,0.28397,0.18904,1.47961,1.7197,1.40543,9.97671e-05,9.97671e-05,9.97671e-05
361,8825.99,0.74502,0.46214,0.89597,0.50375,0.32128,0.28705,0.19095,1.48125,1.71891,1.40419,9.9084e-05,9.9084e-05,9.9084e-05
362,8850.39,0.72813,0.45746,0.90217,0.50048,0.32079,0.28495,0.19064,1.47751,1.71054,1.40838,9.84009e-05,9.84009e-05,9.84009e-05
363,8875.61,0.70991,0.44903,0.89569,0.49202,0.32055,0.28921,0.19494,1.47923,1.72136,1.4094,9.77178e-05,9.77178e-05,9.77178e-05
364,8899.88,0.68813,0.43724,0.88951,0.49477,0.31683,0.28735,0.19209,1.47621,1.72436,1.4085,9.70347e-05,9.70347e-05,9.70347e-05
